# time (sec)	countrate
  3300.3125      2920.00
  3300.4375      2056.00
  3300.5625      2736.00
  3300.6875      1296.00
  3300.8125      1272.00
  3300.9375      1544.00
  3301.0625      1088.00
  3301.1875      1696.00
  3301.3125      1192.00
  3301.4375      2512.00
  3301.5625      3592.00
  3301.6875      2328.00
  3301.8125      1944.00
  3301.9375      696.000
  3302.0625      1224.00
  3302.1875      936.000
  3302.3125      1040.00
  3302.4375      1296.00
  3302.5625      1272.00
  3302.6875      2616.00
  3302.8125      3728.00
  3302.9375      2072.00
  3303.0625      1912.00
  3303.1875      712.000
  3303.3125      1112.00
  3303.4375      1624.00
  3303.5625      984.000
  3303.6875      1328.00
  3303.8125      1744.00
  3303.9375      2496.00
  3304.0625      2416.00
  3304.1875      1720.00
  3304.3125      2048.00
  3304.4375      704.000
  3304.5625      928.000
  3304.6875      1432.00
  3304.8125      1344.00
  3304.9375      2120.00
  3305.0625      1648.00
  3305.1875      3008.00
  3305.3125      3144.00
  3305.4375      1288.00
  3305.5625      1024.00
  3305.6875      896.000
  3305.8125      1160.00
  3305.9375      960.000
  3306.0625      1272.00
  3306.1875      1360.00
  3306.3125      1640.00
  3306.4375      3224.00
  3306.5625      3024.00
  3306.6875      2032.00
  3306.8125      1056.00
  3306.9375      808.000
  3307.0625      1304.00
  3307.1875      1136.00
  3307.3125      968.000
  3307.4375      1224.00
  3307.5625      1752.00
  3307.6875      2904.00
  3307.8125      2776.00
  3307.9375      1480.00
  3308.0625      872.000
  3308.1875      696.000
  3308.3125      920.000
  3308.4375      928.000
  3308.5625      1192.00
  3308.6875      1936.00
  3308.8125      1656.00
  3308.9375      2984.00
  3309.0625      2184.00
  3309.1875      1888.00
  3309.3125      1504.00
  3309.4375      968.000
  3309.5625      824.000
  3309.6875      952.000
  3309.8125      1024.00
  3309.9375      1192.00
  3310.0625      1424.00
  3310.1875      2920.00
  3310.3125      2776.00
  3310.4375      1968.00
  3310.5625      1352.00
  3310.6875      768.000
  3310.8125      1224.00
  3310.9375      1376.00
  3311.0625      1368.00
  3311.1875      1280.00
  3311.3125      2584.00
  3311.4375      3424.00
  3311.5625      2560.00
  3311.6875      3360.00
  3311.8125      1432.00
  3311.9375      1096.00
  3312.0625      1424.00
  3312.1875      1240.00
  3312.3125      1104.00
  3312.4375      1088.00
  3312.5625      2792.00
  3312.6875      3584.00
  3312.8125      2176.00
  3312.9375      1856.00
  3313.0625      904.000
  3313.1875      904.000
  3313.3125      1072.00
  3313.4375      1392.00
  3313.5625      1216.00
  3313.6875      1392.00
  3313.8125      2736.00
  3313.9375      2552.00
  3314.0625      1808.00
  3314.1875      1472.00
  3314.3125      728.000
  3314.4375      792.000
  3314.5625      1136.00
  3314.6875      1312.00
  3314.8125      1032.00
  3314.9375      1064.00
  3315.0625      2144.00
  3315.1875      3032.00
  3315.3125      2120.00
  3315.4375      1120.00
  3315.5625      720.000
  3315.6875      912.000
  3315.8125      976.000
  3315.9375      1128.00
  3316.0625      1608.00
  3316.1875      1392.00
  3316.3125      3088.00
  3316.4375      4192.00
  3316.5625      2128.00
  3316.6875      1760.00
  3316.8125      1032.00
  3316.9375      1712.00
  3317.0625      1488.00
  3317.1875      1288.00
  3317.3125      1344.00
  3317.4375      1072.00
  3317.5625      2640.00
  3317.6875      3120.00
  3317.8125      2096.00
  3317.9375      1720.00
  3318.0625      768.000
  3318.1875      1120.00
  3318.3125      1208.00
  3318.4375      1480.00
  3318.5625      1200.00
  3318.6875      1888.00
  3318.8125      2264.00
  3318.9375      2424.00
  3319.0625      1656.00
  3319.1875      1864.00
  3319.3125      640.000
  3319.4375      784.000
  3319.5625      920.000
  3319.6875      1024.00
  3319.8125      1256.00
  3319.9375      1776.00
  3320.0625      3304.00
  3320.1875      2544.00
  3320.3125      1640.00
  3320.4375      1144.00
  3320.5625      664.000
  3320.6875      976.000
  3320.8125      1544.00
  3320.9375      1104.00
  3321.0625      1272.00
  3321.1875      1880.00
  3321.3125      2168.00
  3321.4375      2240.00
  3321.5625      2072.00
  3321.6875      984.000
  3321.8125      976.000
  3321.9375      1160.00
  3322.0625      1408.00
  3322.1875      1512.00
  3322.3125      1560.00
  3322.4375      1760.00
  3322.5625      3376.00
  3322.6875      2392.00
  3322.8125      1680.00
  3322.9375      752.000
  3323.0625      744.000
  3323.1875      1064.00
  3323.3125      1312.00
  3323.4375      1040.00
  3323.5625      1288.00
  3323.6875      2832.00
  3323.8125      4240.00
  3323.9375      2440.00
  3324.0625      2568.00
  3324.1875      1152.00
  3324.3125      696.000
  3324.4375      832.000
  3324.5625      1072.00
  3324.6875      1056.00
  3324.8125      1056.00
  3324.9375      2600.00
  3325.0625      3096.00
  3325.1875      1840.00
  3325.3125      2168.00
  3325.4375      792.000
  3325.5625      912.000
  3325.6875      792.000
  3325.8125      1048.00
  3325.9375      872.000
  3326.0625      1448.00
  3326.1875      2920.00
  3326.3125      3640.00
  3326.4375      1832.00
  3326.5625      1352.00
  3326.6875      608.000
  3326.8125      1248.00
  3326.9375      1144.00
  3327.0625      1368.00
  3327.1875      1400.00
  3327.3125      1216.00
  3327.4375      2280.00
  3327.5625      3152.00
  3327.6875      2088.00
  3327.8125      1336.00
  3327.9375      776.000
  3328.0625      1408.00
  3328.1875      1464.00
  3328.3125      1592.00
  3328.4375      1528.00
  3328.5625      1672.00
  3328.6875      2992.00
  3328.8125      3256.00
  3328.9375      1816.00
  3329.0625      1808.00
  3329.1875      904.000
  3329.3125      1000.00
  3329.4375      1064.00
  3329.5625      1392.00
  3329.6875      1968.00
  3329.8125      1864.00
  3329.9375      3408.00
  3330.0625      2648.00
  3330.1875      888.000
  3330.3125      936.000
  3330.4375      952.000
  3330.5625      1472.00
  3330.6875      1136.00
  3330.8125      1088.00
  3330.9375      1232.00
  3331.0625      1624.00
  3331.1875      2840.00
  3331.3125      2880.00
  3331.4375      1280.00
  3331.5625      1176.00
  3331.6875      704.000
  3331.8125      1256.00
  3331.9375      952.000
  3332.0625      1016.00
  3332.1875      720.000
  3332.3125      1608.00
  3332.4375      2352.00
  3332.5625      1760.00
  3332.6875      1480.00
  3332.8125      992.000
  3332.9375      640.000
  3333.0625      1264.00
  3333.1875      1120.00
  3333.3125      1440.00
  3333.4375      1000.00
  3333.5625      1544.00
  3333.6875      2552.00
  3333.8125      2200.00
  3333.9375      1656.00
  3334.0625      624.000
  3334.1875      696.000
  3334.3125      1632.00
  3334.4375      1304.00
  3334.5625      1376.00
  3334.6875      1200.00
  3334.8125      2264.00
  3334.9375      4240.00
  3335.0625      2584.00
  3335.1875      1520.00
  3335.3125      1064.00
  3335.4375      672.000
  3335.5625      1416.00
  3335.6875      1016.00
  3335.8125      1328.00
  3335.9375      1328.00
  3336.0625      2224.00
  3336.1875      2824.00
  3336.3125      1864.00
  3336.4375      1312.00
  3336.5625      1000.00
  3336.6875      784.000
  3336.8125      1152.00
  3336.9375      1104.00
  3337.0625      1288.00
  3337.1875      1368.00
  3337.3125      2520.00
  3337.4375      3208.00
  3337.5625      2024.00
  3337.6875      1896.00
  3337.8125      640.000
  3337.9375      832.000
  3338.0625      1216.00
  3338.1875      1072.00
  3338.3125      960.000
  3338.4375      1088.00
  3338.5625      1960.00
  3338.6875      2736.00
  3338.8125      1696.00
  3338.9375      1984.00
  3339.0625      872.000
  3339.1875      1096.00
  3339.3125      1480.00
  3339.4375      1152.00
  3339.5625      1408.00
  3339.6875      1176.00
  3339.8125      3000.00
  3339.9375      4040.00
  3340.0625      2112.00
  3340.1875      1688.00
  3340.3125      904.000
  3340.4375      928.000
  3340.5625      1160.00
  3340.6875      1192.00
  3340.8125      1584.00
  3340.9375      2424.00
  3341.0625      2944.00
  3341.1875      3480.00
  3341.3125      1576.00
  3341.4375      792.000
  3341.5625      832.000
  3341.6875      1200.00
  3341.8125      1064.00
  3341.9375      1624.00
  3342.0625      1736.00
  3342.1875      1448.00
  3342.3125      2984.00
  3342.4375      4192.00
  3342.5625      2048.00
  3342.6875      1920.00
  3342.8125      808.000
  3342.9375      1176.00
  3343.0625      1392.00
  3343.1875      1392.00
  3343.3125      1576.00
  3343.4375      1392.00
  3343.5625      3352.00
  3343.6875      3360.00
  3343.8125      2488.00
  3343.9375      1632.00
  3344.0625      728.000
  3344.1875      960.000
  3344.3125      1016.00
  3344.4375      1320.00
  3344.5625      1200.00
  3344.6875      1608.00
  3344.8125      3456.00
  3344.9375      3216.00
  3345.0625      2104.00
  3345.1875      1744.00
  3345.3125      688.000
  3345.4375      1384.00
  3345.5625      1464.00
  3345.6875      1344.00
  3345.8125      1128.00
  3345.9375      1528.00
  3346.0625      3424.00
  3346.1875      2256.00
  3346.3125      1968.00
  3346.4375      1272.00
  3346.5625      1008.00
  3346.6875      984.000
  3346.8125      1232.00
  3346.9375      904.000
  3347.0625      1472.00
  3347.1875      1848.00
  3347.3125      2416.00
  3347.4375      1808.00
  3347.5625      1760.00
  3347.6875      888.000
  3347.8125      704.000
  3347.9375      936.000
  3348.0625      848.000
  3348.1875      1152.00
  3348.3125      1320.00
  3348.4375      2488.00
  3348.5625      3072.00
  3348.6875      2368.00
  3348.8125      2288.00
  3348.9375      680.000
  3349.0625      1056.00
  3349.1875      1040.00
  3349.3125      1104.00
  3349.4375      1688.00
  3349.5625      1304.00
  3349.6875      2576.00
  3349.8125      2744.00
  3349.9375      1896.00
  3350.0625      2264.00
  3350.1875      1440.00
  3350.3125      1112.00
  3350.4375      1008.00
  3350.5625      992.000
  3350.6875      1368.00
  3350.8125      1712.00
  3350.9375      2976.00
  3351.0625      3104.00
  3351.1875      1752.00
  3351.3125      808.000
  3351.4375      576.000
  3351.5625      1184.00
  3351.6875      1200.00
  3351.8125      952.000
  3351.9375      1800.00
  3352.0625      2008.00
  3352.1875      3320.00
  3352.3125      2864.00
  3352.4375      1968.00
  3352.5625      784.000
  3352.6875      912.000
  3352.8125      960.000
  3352.9375      1488.00
  3353.0625      1320.00
  3353.1875      2008.00
  3353.3125      1320.00
  3353.4375      2912.00
  3353.5625      3000.00
  3353.6875      1736.00
  3353.8125      800.000
  3353.9375      800.000
  3354.0625      1120.00
  3354.1875      1752.00
  3354.3125      1704.00
  3354.4375      1944.00
  3354.5625      1712.00
  3354.6875      3032.00
  3354.8125      3920.00
  3354.9375      2336.00
  3355.0625      888.000
  3355.1875      888.000
  3355.3125      1072.00
  3355.4375      1176.00
  3355.5625      960.000
  3355.6875      1944.00
  3355.8125      1944.00
  3355.9375      3072.00
  3356.0625      2464.00
  3356.1875      1832.00
  3356.3125      1560.00
  3356.4375      904.000
  3356.5625      1024.00
  3356.6875      1000.00
  3356.8125      1192.00
  3356.9375      1392.00
  3357.0625      1656.00
  3357.1875      3832.00
  3357.3125      2480.00
  3357.4375      2264.00
  3357.5625      1704.00
  3357.6875      768.000
  3357.8125      1368.00
  3357.9375      1248.00
  3358.0625      1688.00
  3358.1875      2160.00
  3358.3125      2584.00
  3358.4375      4000.00
  3358.5625      2600.00
  3358.6875      1672.00
  3358.8125      1056.00
  3358.9375      848.000
  3359.0625      1096.00
  3359.1875      1080.00
  3359.3125      1040.00
  3359.4375      1176.00
  3359.5625      1968.00
  3359.6875      2288.00
  3359.8125      1976.00
  3359.9375      1456.00
  3360.0625      784.000
  3360.1875      1184.00
  3360.3125      1360.00
  3360.4375      1024.00
  3360.5625      896.000
  3360.6875      1040.00
  3360.8125      1952.00
  3360.9375      2376.00
  3361.0625      1824.00
  3361.1875      1368.00
  3361.3125      624.000
  3361.4375      1080.00
  3361.5625      1384.00
  3361.6875      1440.00
  3361.8125      1536.00
  3361.9375      2592.00
  3362.0625      2392.00
  3362.1875      2744.00
  3362.3125      1976.00
  3362.4375      1840.00
  3362.5625      808.000
  3362.6875      1048.00
  3362.8125      1448.00
  3362.9375      1264.00
  3363.0625      1128.00
  3363.1875      1336.00
  3363.3125      2688.00
  3363.4375      2784.00
  3363.5625      1576.00
  3363.6875      1600.00
  3363.8125      624.000
  3363.9375      1136.00
  3364.0625      912.000
  3364.1875      1112.00
  3364.3125      904.000
  3364.4375      1136.00
  3364.5625      2672.00
  3364.6875      3296.00
  3364.8125      2320.00
  3364.9375      1936.00
  3365.0625      552.000
  3365.1875      1160.00
  3365.3125      1096.00
  3365.4375      928.000
  3365.5625      1304.00
  3365.6875      1248.00
  3365.8125      2648.00
  3365.9375      2800.00
  3366.0625      1896.00
  3366.1875      1296.00
  3366.3125      688.000
  3366.4375      1056.00
  3366.5625      968.000
  3366.6875      1064.00
  3366.8125      1184.00
  3366.9375      1600.00
  3367.0625      2576.00
  3367.1875      2784.00
  3367.3125      1856.00
  3367.4375      1608.00
  3367.5625      768.000
  3367.6875      1240.00
  3367.8125      1200.00
  3367.9375      784.000
  3368.0625      1288.00
  3368.1875      1304.00
  3368.3125      3160.00
  3368.4375      3080.00
  3368.5625      1616.00
  3368.6875      2304.00
  3368.8125      880.000
  3368.9375      1264.00
  3369.0625      1208.00
  3369.1875      920.000
  3369.3125      1432.00
  3369.4375      1592.00
  3369.5625      2736.00
  3369.6875      2728.00
  3369.8125      2008.00
  3369.9375      1416.00
  3371.0625      1792.00
  3371.1875      976.000
  3371.3125      568.000
  3371.4375      928.000
  3371.5625      1264.00
  3371.6875      1072.00
  3371.8125      1568.00
  3371.9375      1992.00
  3372.0625      3696.00
  3372.1875      2256.00
  3372.3125      2136.00
  3372.4375      1288.00
  3372.5625      832.000
  3372.6875      1312.00
  3372.8125      952.000
  3372.9375      888.000
  3373.0625      960.000
  3373.1875      1992.00
  3373.3125      3200.00
  3373.4375      2120.00
  3373.5625      1408.00
  3373.6875      800.000
  3373.8125      872.000
  3373.9375      1752.00
  3374.0625      1160.00
  3374.1875      1200.00
  3374.3125      1008.00
  3374.4375      2472.00
  3374.5625      3856.00
  3374.6875      1960.00
  3374.8125      2056.00
  3374.9375      864.000
  3375.0625      984.000
  3375.1875      1488.00
  3375.3125      1136.00
  3375.4375      1448.00
  3375.5625      1432.00
  3375.6875      2496.00
  3375.8125      3360.00
  3375.9375      2424.00
  3376.0625      1784.00
  3376.1875      792.000
  3376.3125      744.000
  3376.4375      1248.00
  3376.5625      1088.00
  3376.6875      1448.00
  3376.8125      1352.00
  3376.9375      2968.00
  3377.0625      3944.00
  3377.1875      1680.00
  3377.3125      1968.00
  3377.4375      664.000
  3377.5625      824.000
  3377.6875      1384.00
  3377.8125      928.000
  3377.9375      1408.00
  3378.0625      1128.00
  3378.1875      2976.00
